# ----------------------------------------
# Demographic details: Country
# Account: AI TECH LABS
# Property: AI_Fusion
# ----------------------------------------
# 
# All Users
# Start date: 20260819
# End date: 20260820
Country,Date,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Eswatini,20260819,35,14,44,0.8627450980392157,1.2571428571428571,206,1443,284,1,0.183821
Guyana,20260819,35,26,37,0.8043478260869565,1.0571428571428572,199.77142857142857,1545,429,1,0.736422
Poland,20260820,35,22,36,0.75,1.0285714285714285,334.2,3410,502,0.9714285714285714,1.184105
Trinidad & Tobago,20260819,35,23,35,0.875,1,213.82857142857142,2133,633,1,0.941591
Zimbabwe,20260820,35,13,29,0.6444444444444445,0.8285714285714286,137.6,999,247,0.9142857142857143,0.203089
Bahrain,20260819,34,27,38,0.9047619047619048,1.1176470588235294,199.11764705882354,2147,662,1,11.672587
Guinea-Bissau,20260820,34,23,35,0.8536585365853658,1.0294117647058822,166.3235294117647,1732,361,0.9705882352941176,0.394851
Panama,20260820,34,16,40,0.8695652173913043,1.1764705882352942,224.5,2194,444,0.9705882352941176,0.653957
Turkmenistan,20260819,34,14,33,0.8048780487804879,0.9705882352941176,226.35294117647058,1050,146,1,0.235483
Ukraine,20260819,34,23,36,0.7659574468085106,1.0588235294117647,125.8529411764706,1520,388,1,2.319852
Turkmenistan,20260820,33,17,37,0.9487179487179487,1.121212121212121,213.72727272727272,1467,199,0.8787878787878788,3.472715
Belarus,20260819,31,27,26,0.6190476190476191,0.8387096774193549,30.322580645161292,525,160,1,0.310117
Hungary,20260819,31,21,41,0.8723404255319149,1.3225806451612903,119.48387096774194,1524,389,1,0.566845
South Korea,20260819,31,20,29,0.7837837837837838,0.9354838709677419,173.5483870967742,1721,560,0.9032258064516129,9.331535
South Korea,20260820,31,22,29,0.7631578947368421,0.9354838709677419,133.80645161290323,1611,470,1,4.537419
Trinidad & Tobago,20260820,31,19,30,0.8823529411764706,0.967741935483871,144.6451612903226,1415,399,0.9032258064516129,0.848871
Costa Rica,20260819,30,19,30,0.75,1,244.23333333333332,1959,339,1,6.00607
Serbia,20260819,30,20,29,0.7631578947368421,0.9666666666666667,138.13333333333333,1394,379,1,1.640037
Gabon,20260819,29,15,36,0.8780487804878049,1.2413793103448276,244.72413793103448,1309,218,0.9655172413793104,0.076075
Jamaica,20260819,28,17,27,0.6923076923076923,0.9642857142857143,155.14285714285714,818,186,1,2.492931
China,20260819,27,21,31,0.9117647058823529,1.1481481481481481,236.37037037037038,1739,454,1,0.668472
Portugal,20260819,27,18,30,0.7894736842105263,1.1111111111111112,243.85185185185185,1629,459,1,0.898903
Bahrain,20260820,26,22,25,0.6578947368421053,0.9615384615384616,241.26923076923077,1784,529,0.9615384615384616,6.286003
New Zealand,20260820,26,15,28,0.8,1.0769230769230769,138.1153846153846,1070,265,0.9230769230769231,1.245646
Eswatini,20260820,25,12,25,0.8333333333333334,1,265.68,1301,336,0.92,0.263965
New Zealand,20260819,25,14,21,0.7241379310344828,0.84,108.16,860,186,0.96,0.970599
Portugal,20260820,25,17,27,0.7941176470588235,1.08,268.4,1849,542,1,5.718846
Equatorial Guinea,20260820,24,12,27,0.84375,1.125,210,1014,151,0.9583333333333334,0.141079
Honduras,20260820,24,14,29,0.90625,1.2083333333333333,176.79166666666666,1351,369,0.9583333333333334,0.404605
Japan,20260819,23,12,25,0.8928571428571429,1.0869565217391304,189.56521739130434,1614,497,1,4.12635
Armenia,20260820,22,19,23,0.9583333333333334,1.0454545454545454,239.4090909090909,1702,476,1,0.932722
Taiwan,20260820,22,15,22,0.88,1,87.22727272727273,887,240,1,1.293332
Albania,20260820,21,13,21,0.875,1,264.0952380952381,1892,507,0.9523809523809523,1.04984
Belgium,20260819,21,13,26,0.896551724137931,1.2380952380952381,214.95238095238096,1444,453,1,11.138768
Switzerland,20260819,21,12,23,0.8518518518518519,1.0952380952380953,164.47619047619048,887,241,1,8.917222
Timor-Leste,20260819,21,12,23,0.8518518518518519,1.0952380952380953,188.76190476190476,805,148,1,0.0795
Bhutan,20260819,20,9,18,0.75,0.9,139.35,903,204,1,0.218148
Bosnia & Herzegovina,20260820,20,8,19,0.95,0.95,138.3,938,273,0.9,0.609523
Greece,20260819,20,14,27,0.75,1.35,304.05,1704,470,1,6.050209
Guyana,20260820,20,10,18,0.782608695652174,0.9,105.05,690,163,0.9,0.304862
Solomon Islands,20260820,20,10,23,0.92,1.15,171.8,615,85,0.95,2.075617
Gabon,20260820,19,9,21,0.875,1.105263157894737,176.1578947368421,743,157,0.9473684210526315,0.065195
Albania,20260819,18,14,18,0.8181818181818182,1,149.44444444444446,1026,283,1,0.857862
Czechia,20260819,18,11,18,0.6666666666666666,1,279.05555555555554,865,221,1,0.922344
Equatorial Guinea,20260819,18,9,17,0.6538461538461539,0.9444444444444444,108.16666666666667,491,109,1,0.18153
Greece,20260820,18,12,19,0.8260869565217391,1.0555555555555556,573.4444444444445,2685,277,1,0.78519
Japan,20260820,18,8,20,0.8,1.1111111111111112,176,1853,605,0.8888888888888888,1.44238
Puerto Rico,20260820,18,9,16,0.8,0.8888888888888888,172.77777777777777,736,203,0.9444444444444444,0.606565
Romania,20260819,18,13,19,0.7307692307692307,1.0555555555555556,164.16666666666666,911,188,1,0.309378
Bhutan,20260820,17,6,16,0.7619047619047619,0.9411764705882353,100.94117647058823,546,102,1,0.11047
China,20260820,17,8,19,0.8636363636363636,1.1176470588235294,414.6470588235294,1617,264,0.8235294117647058,0.545985
Czechia,20260820,17,11,20,0.8695652173913043,1.1764705882352942,368.11764705882354,1186,379,1,0.842616
Georgia,20260819,17,13,17,0.7391304347826086,1,151.7058823529412,1242,340,1,1.177856
Switzerland,20260820,17,4,16,0.8,0.9411764705882353,112.41176470588235,598,67,0.8823529411764706,0.62701
Belgium,20260820,16,11,15,0.7894736842105263,0.9375,166.5625,1149,350,1,0.926152
Jamaica,20260820,16,11,15,0.8823529411764706,0.9375,238.25,980,260,0.9375,0.275809
São Tomé & Príncipe,20260819,16,13,19,0.7916666666666666,1.1875,177.4375,887,190,1,0.222731
Taiwan,20260819,16,12,16,0.8,1,67.5,580,172,1,2.009609
Georgia,20260820,15,9,17,0.8947368421052632,1.1333333333333333,87.8,661,160,1,0.371463
Moldova,20260820,15,11,17,0.85,1.1333333333333333,293.1333333333333,1171,368,0.9333333333333333,1.153763
Mongolia,20260819,15,9,14,0.9333333333333333,0.9333333333333333,174.93333333333334,1134,297,1,6.372135
Bosnia & Herzegovina,20260819,14,11,15,0.9375,1.0714285714285714,140.28571428571428,868,239,1,0.434502
Comoros,20260819,14,5,14,0.7368421052631579,1,190.64285714285714,340,54,1,0.024432
Fiji,20260819,14,10,14,0.7368421052631579,1,55.57142857142857,333,85,1,0.108635
Hong Kong,20260819,14,12,18,0.8181818181818182,1.2857142857142858,245.5,1093,358,1,1.408602
Hong Kong,20260820,14,9,16,0.8888888888888888,1.1428571428571428,93.71428571428571,598,178,1,1.64129
Mauritius,20260819,14,11,19,0.9047619047619048,1.3571428571428572,144,1008,263,1,0.765577
Mauritius,20260820,14,9,16,1,1.1428571428571428,137.78571428571428,692,205,0.9285714285714286,1.165147
Puerto Rico,20260819,14,11,16,0.8421052631578947,1.1428571428571428,250.5,784,201,1,0.50986
Bulgaria,20260820,13,9,14,0.7368421052631579,1.0769230769230769,573.6153846153846,4994,216,1,2.687512
Lesotho,20260819,13,9,13,0.7647058823529411,1,130,479,103,1,0.057164
Cyprus,20260820,12,9,11,0.6470588235294118,0.9166666666666666,238.41666666666666,640,199,0.9166666666666666,0.403948
Romania,20260820,12,9,15,0.8823529411764706,1.25,313.5,706,182,1,0.362849
Slovakia,20260819,12,11,12,0.8,1,210.41666666666666,858,236,1,0.487544
Vanuatu,20260819,11,6,10,0.9090909090909091,0.9090909090909091,130,418,104,1,0.161385
Austria,20260819,10,7,9,0.6428571428571429,0.9,109.5,454,117,1,0.652935
Brunei,20260819,10,8,10,0.7692307692307693,1,207.7,721,176,1,0.260762
Kiribati,20260819,10,4,12,0.7058823529411765,1.2,112.5,322,79,1,0.075893
Lesotho,20260820,10,6,11,0.9166666666666666,1.1,194.7,424,95,0.9,0.05402
Maldives,20260819,10,6,11,0.6875,1.1,126.2,462,95,1,0.228817
Maldives,20260820,10,4,13,0.7647058823529411,1.3,192.7,459,125,1,0.321853
Mongolia,20260820,10,4,8,0.5333333333333333,0.8,98.2,395,108,1,0.143651
Timor-Leste,20260820,10,5,12,0.8,1.2,263.7,456,113,0.9,0.128148
Bulgaria,20260819,9,7,12,0.8571428571428571,1.3333333333333333,579.3333333333334,4117,195,1,0.544879
Ireland,20260820,9,4,10,0.8333333333333334,1.1111111111111112,83.33333333333333,331,88,1,0.364104
Kiribati,20260820,9,3,10,1,1.1111111111111112,173.33333333333334,391,109,0.7777777777777778,0.325982
Slovakia,20260820,9,7,8,0.8888888888888888,0.8888888888888888,135.88888888888889,650,141,0.8888888888888888,0.304873
Suriname,20260819,9,5,10,0.9090909090909091,1.1111111111111112,561.2222222222222,1067,325,1,0.18021
Sweden,20260819,9,6,9,0.75,1,223.11111111111111,599,165,0.8888888888888888,4.10761
Sweden,20260820,9,5,11,0.8461538461538461,1.2222222222222223,199.33333333333334,569,170,1,1.215203
São Tomé & Príncipe,20260820,9,6,10,0.7692307692307693,1.1111111111111112,452.55555555555554,948,236,0.8888888888888888,0.097094
Western Sahara,20260820,9,8,8,0.6153846153846154,0.8888888888888888,182.55555555555554,428,111,1,0.164996
Armenia,20260819,8,6,9,0.9,1.125,155.875,415,121,1,0.311926
Brunei,20260820,8,7,8,1,1,183.25,616,191,1,0.673111
Comoros,20260820,8,3,7,0.5833333333333334,0.875,145.75,247,50,0.875,0.048589
Cyprus,20260819,8,7,7,0.6363636363636364,0.875,272.375,794,199,1,2.729785
Denmark,20260819,8,7,6,0.6666666666666666,0.75,100.5,410,128,1,0.489455
Djibouti,20260819,8,3,11,0.6875,1.375,312,602,101,1,0.039287
Fiji,20260820,8,6,8,0.8,1,210.5,424,113,1,0.071456
Ireland,20260819,8,5,7,0.7777777777777778,0.875,130.375,421,111,1,0.395916
North Macedonia,20260819,8,7,6,0.6666666666666666,0.75,214.375,503,160,1,1.036001
Vanuatu,20260820,8,6,7,0.7,0.875,75.125,273,77,1,0.200118
Belize,20260819,7,4,7,0.6363636363636364,1,322,360,111,1,0.057256
Cape Verde,20260820,7,3,9,0.75,1.2857142857142858,265.2857142857143,231,21,0.7142857142857143,0.003541
Djibouti,20260820,7,4,8,0.7272727272727273,1.1428571428571428,71.57142857142857,173,37,1,0.024846
Austria,20260820,6,4,7,0.7,1.1666666666666667,506.3333333333333,548,169,1,0.605553
Barbados,20260819,6,4,7,1,1.1666666666666667,310.5,440,116,1,0.185231
Belize,20260820,6,3,5,0.7142857142857143,0.8333333333333334,118,253,57,0.8333333333333334,0.038796
Finland,20260820,6,1,6,0.6666666666666666,1,883.3333333333334,799,34,1,0.067946
North Macedonia,20260820,6,4,6,0.6666666666666666,1,59.833333333333336,174,47,1,0.159512
Norway,20260820,6,3,7,0.875,1.1666666666666667,101.16666666666667,149,24,0.8333333333333334,0.041798
Réunion,20260819,6,1,7,0.7777777777777778,1.1666666666666667,75,157,34,1,0.02965
Réunion,20260820,6,4,4,0.5714285714285714,0.6666666666666666,60.333333333333336,177,53,1,0.065863
Suriname,20260820,6,4,7,0.875,1.1666666666666667,60.5,205,51,0.8333333333333334,0.081165
Western Sahara,20260819,6,6,8,0.8,1.3333333333333333,250,407,84,1,0.079896
Bahamas,20260820,5,3,5,1,1,233.8,316,95,1,0.206618
Cape Verde,20260819,5,4,6,1,1.2,118.8,213,51,1,0.070386
Croatia,20260819,5,5,5,0.625,1,113.6,295,89,1,0.2981
Croatia,20260820,5,2,5,0.625,1,270,348,113,1,0.151364
Denmark,20260820,5,4,5,1,1,70.8,189,60,1,0.637906
French Polynesia,20260820,5,3,6,1,1.2,182.6,440,118,1,0.137866
Slovenia,20260820,5,4,5,0.8333333333333334,1,187,326,92,1,0.265854
Curaçao,20260819,4,2,5,1,1.25,501,531,143,1,0.209827
Eritrea,20260819,4,0,7,1,1.75,81,101,7,1,0
Finland,20260819,4,2,3,0.75,0.75,307.5,239,44,1,0.128386
Guadeloupe,20260820,4,1,5,1,1.25,200.5,215,39,1,0.102358
Latvia,20260819,4,2,4,1,1,379.25,360,99,1,0.149393
Lithuania,20260820,4,2,4,0.5714285714285714,1,280.25,339,80,1,0.066894
Micronesia,20260819,4,4,5,1,1.25,178.75,248,54,1,0.084149
Montenegro,20260819,4,3,4,0.6666666666666666,1,31.75,102,28,1,0.11114
Tonga,20260819,4,3,3,0.75,0.75,52.5,76,27,1,0.021087
Antigua & Barbuda,20260820,3,2,3,1,1,331,246,74,1,0.098052
Aruba,20260819,3,2,3,0.75,1,277.3333333333333,159,57,1,0.08418
Bahamas,20260819,3,2,4,0.6666666666666666,1.3333333333333333,124.33333333333333,101,42,1,0.09528
Curaçao,20260820,3,2,2,0.5,0.6666666666666666,27,44,11,1,0.035088
Guadeloupe,20260819,3,0,4,0.8,1.3333333333333333,144.33333333333334,122,27,1,0.043818
Kosovo,20260819,3,2,3,0.75,1,212,203,45,1,0.029213
Latvia,20260820,3,3,3,0.75,1,52,91,28,1,0.081496
Lithuania,20260819,3,2,3,0.5,1,61.333333333333336,92,20,1,0.048267
Malta,20260820,3,3,3,0.75,1,121,179,53,1,0.275824
Mayotte,20260820,3,2,2,0.6666666666666666,0.6666666666666666,238.33333333333334,200,50,1,0.037725
Montenegro,20260820,3,3,4,1,1.3333333333333333,295,236,67,1,0.115521
Norway,20260819,3,2,4,0.8,1.3333333333333333,605.6666666666666,528,101,1,0.282394
Samoa,20260819,3,1,2,0.6666666666666666,0.6666666666666666,41.333333333333336,64,9,1,0.030016
Seychelles,20260819,3,2,3,1,1,105.66666666666667,97,18,1,0.028521
Seychelles,20260820,3,1,6,0.75,2,148.66666666666666,111,24,1,0.07672
Slovenia,20260819,3,1,6,1,2,154.66666666666666,122,31,1,0.06843
Antigua & Barbuda,20260819,2,1,2,1,1,88,76,27,1,0.159128
Dominica,20260820,2,1,3,1,1.5,884,261,39,1,1.999529
Eritrea,20260820,2,0,2,1,1,266,137,35,1,0.044243
French Guiana,20260819,2,0,2,1,1,75,74,24,1,0.094705
French Polynesia,20260819,2,2,3,1,1.5,634,402,108,1,0.069233
Grenada,20260819,2,2,2,1,1,27,33,13,1,0.039925
Guam,20260819,2,1,2,1,1,302.5,146,40,1,0.064795
Kosovo,20260820,2,1,1,0.5,0.5,258.5,93,30,1,0.01431
Luxembourg,20260819,2,1,2,0.6666666666666666,1,240.5,148,49,1,0.077433
Macao,20260819,2,1,2,1,1,69,78,29,1,0.075403
Macao,20260820,2,1,2,1,1,12,37,10,1,0.052943
Mayotte,20260819,2,1,3,1,1.5,359.5,121,27,1,0.007787
Moldova,20260819,2,2,2,0.6666666666666666,1,144,154,38,1,0.064149
Nauru,20260819,2,1,1,0.5,0.5,11,19,6,1,0.021329
Nauru,20260820,2,1,2,1,1,71,86,24,1,0.030039
Samoa,20260820,2,1,3,1,1.5,72,66,9,1,0.009057
St. Lucia,20260819,2,1,3,1,1.5,180.5,72,28,1,0.019211
St. Vincent & Grenadines,20260820,2,2,2,1,1,329.5,232,71,1,0.065711
,20260820,1,1,0,0,0,0,8,3,1,4.99
(not set),20260819,1,0,0,0,0,1,13,3,1,-4.771606
Barbados,20260820,1,0,0,0,0,5,6,1,1,0
Caribbean Netherlands,20260820,1,0,1,1,1,19,13,7,1,0
Cook Islands,20260820,1,1,1,1,1,72,53,14,1,0.027447
Dominica,20260819,1,1,1,1,1,314,132,39,1,0.018848
Estonia,20260819,1,1,1,1,1,96,42,13,1,0.014415
Guam,20260820,1,1,1,1,1,94,44,15,1,0.066963
Iceland,20260819,1,0,0,0,0,2,4,1,1,0
Iceland,20260820,1,1,1,1,1,75,24,6,1,0.100561
Malta,20260819,1,1,1,1,1,232,83,27,1,0.04633
Martinique,20260819,1,1,1,1,1,293,84,30,1,0.037937
Micronesia,20260820,1,0,1,1,1,1,8,0,0,0
Northern Mariana Islands,20260820,1,1,1,1,1,188,58,19,1,0.024228
Sint Maarten,20260819,1,1,1,1,1,533,138,36,1,0.030793
Sint Maarten,20260820,1,0,1,1,1,0,2,2,1,0
St. Kitts & Nevis,20260820,1,0,1,1,1,106,35,12,1,0.028038
St. Lucia,20260820,1,1,1,1,1,479,107,42,1,0.072108
Turks & Caicos Islands,20260819,1,1,1,1,1,263,32,4,1,0.000098
French Guiana,20260820,0,0,0,0,0,0,1,0,0,0
Grenada,20260820,0,0,0,0,0,0,1,0,0,0
Luxembourg,20260820,0,0,1,0.5,0,0,2,0,0,0
New Caledonia,20260819,0,0,0,0,0,0,1,0,0,0
St. Kitts & Nevis,20260819,0,0,0,0,0,0,1,1,0,0
St. Vincent & Grenadines,20260819,0,0,0,0,0,0,1,1,0,0
Tonga,20260820,0,0,0,0,0,0,1,0,0,0
Tuvalu,20260820,0,0,0,0,0,0,1,0,0,0
